Airline,Source,Destination,Total_Stops,Price,Duration(minute),Month_of_Journey,Day_of_Journey,Season,Time_of_Day,Flight_Duration_Category,Dep_Hour,Arr_Hour,Dep_Minute,Arr_Minute
8,4,3,0,2647.0,90,6,18,1,3,2,5,7,45,15
3,0,5,0,12649.0,170,3,3,0,0,2,13,15,0,50
6,2,1,1,8266.0,455,6,12,1,2,1,11,19,40,15
10,2,1,0,6216.0,190,5,15,0,2,2,6,9,0,10
3,0,2,0,4423.0,165,4,1,0,3,2,1,4,30,15
4,0,5,1,17996.0,1455,3,6,0,2,0,8,8,0,15
8,2,1,1,5726.0,270,4,15,0,2,2,8,13,45,15
6,2,1,1,15147.0,570,3,6,0,2,1,6,15,0,30
4,2,1,1,15554.0,1325,5,18,0,1,0,20,19,55,0
4,2,1,2,12819.0,1760,6,24,1,3,0,23,4,5,25
6,2,1,1,7198.0,450,6,27,1,1,1,18,1,0,30
3,2,1,1,5073.0,300,4,3,0,0,2,16,21,0,0
3,0,2,0,3943.0,180,6,27,1,3,2,21,0,15,15
4,4,3,0,3205.0,85,3,27,0,2,2,7,8,10,35
8,0,2,0,3257.0,160,5,12,0,3,2,5,8,55,35
3,3,0,0,4804.0,155,6,3,1,3,2,22,0,15,50
3,0,5,1,10231.0,285,3,9,0,0,2,16,21,50,35
4,2,1,1,12898.0,450,5,21,0,1,1,20,4,55,25
3,4,3,0,2227.0,85,3,21,0,3,2,21,22,20,45
1,3,0,2,9258.0,1390,4,1,0,0,0,12,11,0,10
4,3,0,1,9663.0,1010,5,24,0,0,0,16,9,30,20
4,4,3,0,8040.0,85,5,21,0,2,2,7,8,5,30
2,0,2,0,3419.0,165,6,6,1,1,2,20,23,55,40
4,0,2,0,8016.0,180,6,1,1,2,2,7,10,10,10
4,0,2,0,7229.0,180,4,6,0,0,2,17,20,45,45
2,2,1,1,4959.0,540,6,6,1,2,1,10,19,35,35
1,3,0,2,10151.0,1390,6,9,1,0,0,12,11,0,10
1,2,1,3,10703.0,2280,5,18,0,3,0,5,19,15,15
4,3,0,1,10844.0,590,6,9,1,2,1,8,18,25,15
3,2,1,1,7205.0,370,3,6,0,0,1,16,22,10,20
4,0,5,1,12284.0,570,3,18,0,2,1,8,18,55,25
4,3,0,1,13994.0,750,6,9,1,2,0,9,22,35,5
3,2,1,0,6015.0,195,4,15,0,0,2,14,17,25,40
3,3,0,1,4226.0,255,4,3,0,2,2,6,10,15,30
4,2,1,2,9483.0,1420,3,21,0,1,0,19,18,10,50
4,0,2,0,5198.0,180,5,15,0,2,2,7,10,10,10
4,2,1,2,10368.0,810,6,27,1,3,0,5,19,30,0
10,1,4,0,11982.0,140,6,3,1,0,2,17,20,45,5
1,0,5,1,8032.0,1510,3,15,0,2,0,11,13,50,0
1,3,0,0,5510.0,150,5,15,0,0,2,14,16,15,45
3,2,1,1,8177.0,305,5,9,0,3,1,23,4,30,35
0,2,1,1,11410.0,340,6,1,1,0,1,16,22,45,25
2,2,1,1,9385.0,350,3,21,0,2,1,7,12,0,50
4,2,1,1,10262.0,540,6,6,1,2,1,10,19,0,0
8,3,0,0,3873.0,145,6,18,1,2,2,9,11,0,25
6,2,1,1,11999.0,430,3,21,0,2,1,11,18,40,50
4,2,1,2,14300.0,1095,6,27,1,1,0,18,12,20,35
8,4,3,0,2175.0,90,5,12,0,0,2,13,14,15,45
1,2,1,2,14431.0,1490,5,9,0,2,0,6,7,50,40
4,0,2,0,7229.0,165,5,21,0,2,2,6,8,0,45
3,3,0,1,3809.0,265,5,24,0,1,2,19,23,20,45
6,2,1,1,7354.0,705,6,24,1,2,0,7,19,30,15
6,2,1,1,12537.0,450,3,27,0,2,1,8,15,0,30
1,2,1,1,9719.0,375,5,27,0,0,1,13,19,0,15
4,4,3,0,8040.0,90,5,24,0,2,2,10,11,20,50
4,4,3,0,4995.0,85,5,24,0,2,2,7,8,5,30
3,0,2,0,4591.0,170,4,6,0,3,2,23,2,30,20
1,3,0,1,7662.0,1700,6,6,1,0,0,16,21,45,5
3,1,4,0,3850.0,140,6,24,1,2,2,7,10,55,15
3,2,1,1,6442.0,835,6,3,1,2,0,8,22,35,30
3,2,1,1,11378.0,305,6,3,1,3,1,23,4,30,35
6,2,1,1,13377.0,630,6,27,1,0,0,15,1,0,30
4,3,0,1,10844.0,740,5,21,0,2,0,8,20,25,45
4,4,3,0,4995.0,85,5,9,0,2,2,7,8,5,30
1,2,1,2,6057.0,970,3,27,0,0,0,17,9,15,25
1,0,2,0,5176.0,165,4,6,0,2,2,10,12,0,45
4,2,1,2,13014.0,1125,6,9,1,2,0,9,4,40,25
3,0,5,1,7917.0,260,3,1,0,0,2,16,20,15,35
8,2,1,1,5583.0,315,6,9,1,2,1,6,11,5,20
4,0,2,0,7229.0,165,4,9,0,2,2,6,8,0,45
3,2,1,1,7191.0,570,5,18,0,0,1,16,1,0,30
4,4,3,0,3210.0,90,6,12,1,1,2,19,21,35,5
3,2,1,1,14871.0,635,3,6,0,0,0,15,1,0,35
6,2,1,1,8099.0,645,5,15,0,2,0,8,19,30,15
1,3,0,1,8366.0,545,5,21,0,2,1,9,18,25,30
3,1,4,0,6297.0,140,3,9,0,3,2,22,0,5,25
6,2,1,1,18286.0,480,3,3,0,0,1,13,21,0,0
4,2,1,1,17024.0,1240,3,6,0,3,0,23,19,5,45
4,0,2,0,6144.0,180,4,24,0,2,2,7,10,10,10
6,2,1,1,13941.0,825,3,9,0,2,0,6,19,0,45
4,0,2,0,3702.0,185,5,9,0,1,2,18,22,55,0
8,2,1,1,5583.0,315,5,15,0,2,1,6,11,5,20
1,4,3,1,10208.0,810,3,12,0,1,0,19,9,40,10
4,3,0,1,12384.0,505,5,6,0,2,1,9,18,35,0
1,3,0,2,17049.0,1165,5,6,0,2,0,10,5,0,25
3,2,1,1,7006.0,810,5,24,0,2,0,7,21,30,0
1,3,0,2,12723.0,875,6,12,1,3,0,5,20,50,25
4,2,1,1,10577.0,1225,6,12,1,2,0,8,4,0,25
4,0,5,1,16736.0,730,3,6,0,2,0,7,19,0,10
4,2,1,1,10262.0,925,6,24,1,0,0,13,4,0,25
6,2,1,1,7155.0,470,6,24,1,2,1,11,19,25,15
6,2,1,1,15147.0,915,3,3,0,2,0,10,1,20,35
3,0,2,0,4823.0,175,6,12,1,2,2,7,10,10,5
1,0,5,1,8714.0,410,3,15,0,2,1,9,16,30,20
4,3,0,1,10953.0,1450,5,6,0,2,0,9,9,35,45
1,3,0,1,10203.0,1435,6,12,1,1,0,20,20,30,25
4,2,1,1,12373.0,1415,5,18,0,0,0,13,12,0,35
4,3,0,1,14151.0,840,5,12,0,2,0,9,23,35,35
4,3,0,1,12121.0,1730,5,24,0,2,0,9,14,35,25
10,2,1,0,5586.0,190,4,9,0,2,2,6,9,0,10
4,3,0,1,10844.0,1655,5,18,0,2,0,8,12,25,0
4,3,0,1,8586.0,450,5,21,0,3,1,21,4,10,40
8,2,1,1,5409.0,295,6,6,1,0,2,17,22,55,50
6,2,1,2,7178.0,695,3,21,0,2,0,9,21,45,20
6,2,1,1,5797.0,910,6,24,1,2,0,10,1,20,30
4,3,0,1,13759.0,1435,3,24,0,1,0,19,19,45,40
1,3,0,2,13873.0,1100,5,24,0,2,0,7,1,0,20
4,2,1,1,16079.0,1325,5,21,0,1,0,20,19,55,0
8,4,3,0,2017.0,90,6,27,1,0,2,13,14,15,45
4,3,0,1,10844.0,1335,5,18,0,1,0,20,18,0,15
8,0,2,0,3573.0,175,4,24,0,3,2,21,0,10,5
4,3,0,1,8066.0,1450,5,6,0,2,0,9,9,35,45
4,2,1,1,14053.0,1320,3,9,0,1,0,20,18,50,50
4,0,5,1,12284.0,435,3,18,0,2,1,8,15,0,15
8,2,1,1,5351.0,315,4,9,0,2,1,6,11,5,20
4,3,0,1,7064.0,1430,4,1,0,0,0,16,16,30,20
3,2,1,1,10394.0,320,3,3,0,3,1,2,7,5,25
4,3,0,1,9663.0,865,5,15,0,1,0,18,9,55,20
6,2,1,1,13727.0,480,5,18,0,0,1,17,1,30,30
4,2,1,1,10262.0,1040,6,12,1,1,0,19,12,15,35
3,0,2,0,4823.0,175,4,9,0,2,2,7,10,10,5
0,0,5,0,7074.0,170,3,3,0,3,2,5,8,50,40
6,2,1,1,17267.0,835,3,6,0,2,0,7,21,5,0
6,2,1,1,14067.0,630,5,21,0,0,0,15,1,0,30
3,0,2,0,4823.0,170,5,1,0,2,2,8,11,30,20
3,0,2,0,4823.0,170,4,27,0,1,2,20,22,0,50
0,0,2,0,4483.0,170,5,12,0,3,2,23,2,55,45
1,3,0,2,14960.0,805,6,6,1,2,0,9,23,50,15
1,0,2,0,7171.0,165,6,1,1,0,2,17,19,0,45
1,3,0,1,12173.0,745,3,24,0,1,0,20,8,30,55
1,0,5,1,11392.0,495,3,3,0,3,1,0,8,30,45
1,3,0,2,16057.0,1665,5,15,0,2,0,10,13,0,45
4,3,0,1,14151.0,1075,6,9,1,0,0,17,10,0,55
4,0,2,0,4030.0,175,5,21,0,2,2,11,14,10,5
3,3,0,1,4226.0,220,5,6,0,1,2,19,23,35,15
1,2,1,1,11050.0,915,3,9,0,3,0,4,19,0,15
1,0,2,0,6961.0,165,5,21,0,2,2,10,12,0,45
4,3,0,1,14231.0,725,3,24,0,3,0,21,9,10,15
4,2,1,2,10919.0,1320,6,27,1,0,0,14,12,35,35
1,2,1,2,10913.0,735,3,27,0,2,0,7,19,0,15
3,1,4,0,5277.0,140,6,27,1,3,2,22,0,5,25
6,2,1,1,7485.0,640,5,21,0,2,0,10,21,20,0
4,3,0,1,14231.0,1405,3,24,0,0,0,16,16,55,20
2,2,1,1,4201.0,370,4,6,0,2,1,7,13,25,35
1,2,1,0,7931.0,180,3,6,0,0,2,14,17,10,10
6,2,1,1,6513.0,455,5,15,0,0,1,14,22,55,30
4,2,1,1,14714.0,1680,6,6,1,0,0,15,19,0,0
3,3,0,1,6218.0,325,5,9,0,1,1,18,23,5,30
1,2,1,2,8603.0,435,6,27,1,0,1,12,19,0,15
3,2,1,1,7318.0,750,5,21,0,2,0,8,21,30,0
6,2,1,1,13504.0,540,6,15,1,2,1,10,19,0,0
6,2,1,1,9646.0,925,5,15,0,2,0,7,22,5,30
3,3,0,0,5224.0,155,5,27,0,2,2,11,14,30,5
4,3,0,1,12692.0,505,6,12,1,2,1,9,18,35,0
4,3,0,1,9689.0,435,6,6,1,2,1,10,17,20,35
1,3,0,2,13033.0,920,5,9,0,2,0,10,1,0,20
4,3,0,1,13626.0,590,6,12,1,2,1,6,16,30,20
3,4,3,0,2754.0,90,5,18,0,1,2,19,20,5,35
4,3,0,1,12121.0,1005,5,9,0,0,0,17,9,0,45
3,0,2,0,3419.0,165,4,24,0,3,2,1,4,30,15
1,3,0,2,13033.0,920,5,21,0,2,0,10,1,0,20
3,3,0,0,4174.0,155,4,6,0,3,2,4,7,40,15
0,2,1,1,6152.0,870,6,27,1,2,0,7,22,55,25
1,2,1,0,5201.0,170,6,27,1,3,2,5,8,10,0
4,0,5,1,9134.0,550,3,15,0,2,1,7,16,0,10
1,3,0,2,13243.0,1100,5,18,0,2,0,7,1,0,20
4,2,1,2,15129.0,1375,5,27,0,3,0,5,4,30,25
4,4,3,0,2759.0,90,5,9,0,1,2,19,21,35,5
3,0,2,0,4423.0,165,5,15,0,2,2,6,8,5,50
10,3,0,1,9187.0,930,5,18,0,2,0,7,22,10,40
6,2,1,1,7740.0,920,5,18,0,2,0,7,22,10,30
4,0,2,0,6144.0,180,5,24,0,1,2,19,22,50,50
6,2,1,1,10877.0,460,6,9,1,3,1,4,12,55,35
3,2,1,1,6442.0,635,6,15,1,2,0,11,22,55,30
3,2,1,1,7048.0,645,3,27,0,3,0,4,15,45,30
6,2,1,1,5797.0,615,6,27,1,0,0,15,1,15,30
1,0,5,2,10573.0,1030,3,3,0,2,0,6,23,45,55
3,2,1,1,7503.0,750,5,15,0,2,0,8,21,30,0
3,2,1,1,6104.0,480,6,12,1,0,1,17,1,30,30
4,3,0,1,9663.0,665,5,9,0,3,0,21,8,10,15
4,0,2,0,5769.0,175,6,3,1,2,2,11,14,10,5
1,4,3,0,3100.0,90,6,15,1,0,2,13,15,55,25
4,2,1,1,12373.0,655,5,18,0,0,0,17,4,30,25
8,3,0,0,3815.0,150,3,15,0,2,2,9,11,0,30
4,2,1,2,14300.0,1460,6,15,1,0,0,12,12,15,35
3,0,2,0,4823.0,175,6,1,1,2,2,7,10,10,5
3,4,3,0,2754.0,90,6,18,1,1,2,19,20,5,35
6,2,1,1,9736.0,795,6,3,1,2,0,6,19,0,15
4,0,5,1,7280.0,280,3,21,0,2,2,9,14,45,25
6,2,1,1,7408.0,780,6,9,1,2,0,8,21,0,0
4,3,0,1,13044.0,960,6,12,1,1,0,20,12,0,0
1,3,0,2,12723.0,1045,5,24,0,3,0,5,23,50,15
4,3,0,1,8586.0,730,5,6,0,0,0,16,4,30,40
3,2,1,1,6316.0,570,6,12,1,0,1,16,1,0,30
4,2,1,1,15554.0,600,5,9,0,2,1,9,19,0,0
8,4,3,0,2385.0,80,3,15,0,0,2,13,14,10,30
6,2,1,1,13587.0,480,6,9,1,0,1,13,21,0,0
3,2,1,1,13790.0,355,3,3,0,3,1,2,8,35,30
1,2,1,2,10975.0,1420,5,15,0,2,0,9,9,45,25
4,3,0,1,14388.0,1495,5,21,0,2,0,8,9,25,20
6,2,1,1,7198.0,450,6,6,1,1,1,18,1,0,30
4,2,1,2,13029.0,1615,5,9,0,2,0,9,12,40,35
6,2,1,1,12717.0,730,5,27,0,2,0,7,19,5,15
3,2,1,1,14871.0,400,3,3,0,2,1,6,13,40,20
4,3,0,2,10118.0,860,6,6,1,2,0,6,20,30,50
4,2,1,1,10262.0,335,6,6,1,3,1,22,4,50,25
4,4,3,0,2071.0,90,3,24,0,3,2,2,4,55,25
1,0,2,0,5228.0,170,4,27,0,3,2,21,23,5,55
4,0,5,1,7832.0,1110,3,21,0,0,0,16,11,55,25
6,2,1,1,7005.0,560,6,6,1,2,1,11,21,40,0
4,2,1,2,14237.0,1090,6,9,1,1,0,18,12,25,35
8,0,2,0,3971.0,175,4,6,0,3,2,21,0,10,5
3,0,2,0,3943.0,170,6,21,1,3,2,22,1,10,0
3,2,1,1,8574.0,530,3,27,0,2,1,6,15,40,30
1,2,1,2,12646.0,800,6,15,1,3,0,5,19,55,15
4,2,1,2,13082.0,1790,3,21,0,0,0,13,18,0,50
4,3,0,1,13941.0,1430,5,21,0,2,0,8,8,25,15
2,2,1,1,5135.0,355,4,6,0,2,1,7,12,0,55
1,3,0,1,11096.0,625,5,21,0,2,0,10,20,0,25
4,0,5,1,13555.0,640,3,18,0,3,0,22,9,50,30
10,0,2,0,5403.0,170,4,12,0,2,2,9,12,45,35
4,2,1,2,15812.0,440,6,24,1,2,1,11,19,40,0
4,3,0,1,14781.0,735,5,21,0,1,0,20,8,0,15
1,2,1,1,8907.0,570,6,6,1,0,1,13,23,30,0
1,3,0,0,4145.0,155,5,3,0,1,2,20,23,45,20
4,3,0,1,14151.0,800,6,9,1,1,0,20,9,25,45
6,2,1,1,7845.0,570,3,27,0,2,1,6,15,0,30
6,2,1,1,8099.0,600,5,15,0,2,1,9,19,15,15
6,2,1,1,13377.0,630,5,27,0,0,0,15,1,0,30
1,0,5,2,12734.0,1710,3,12,0,2,0,6,11,50,20
4,2,1,1,10262.0,335,6,3,1,3,1,22,4,50,25
4,0,2,0,7229.0,185,5,15,0,1,2,18,22,55,0
10,4,3,1,12395.0,1480,3,6,0,2,0,8,9,45,25
4,3,0,1,11134.0,810,3,24,0,1,0,19,9,45,15
4,2,1,1,6540.0,350,3,21,0,0,1,13,18,0,50
6,2,1,1,7354.0,755,6,6,1,2,0,6,19,40,15
1,2,1,2,9548.0,1180,6,24,1,0,0,12,7,0,40
10,3,0,1,9187.0,1655,5,1,0,2,0,7,10,10,45
3,2,1,1,5054.0,275,5,9,0,2,2,7,12,35,10
1,3,0,1,10413.0,625,6,9,1,2,0,10,20,0,25
3,3,0,0,4804.0,160,5,27,0,3,2,21,0,25,5
3,4,3,0,4049.0,90,6,15,1,2,2,6,7,25,55
6,2,1,1,6795.0,390,6,27,1,1,1,19,1,0,30
1,3,0,0,4435.0,155,3,21,0,1,2,20,23,45,20
4,3,0,1,6224.0,730,6,12,1,0,0,16,4,30,40
3,3,0,0,4804.0,155,6,12,1,1,2,20,22,20,55
3,2,1,1,6171.0,665,4,15,0,3,0,5,16,5,10
3,2,1,1,6093.0,575,6,3,1,2,1,11,21,25,0
3,3,0,0,4174.0,155,4,12,0,0,2,17,19,15,50
3,4,3,0,3342.0,90,5,6,0,3,2,2,4,35,5
6,2,1,1,13587.0,660,6,3,1,2,0,10,21,0,0
4,2,1,1,16079.0,395,5,21,0,3,1,21,4,50,25
3,2,1,0,6015.0,195,4,18,0,3,2,5,8,35,50
4,3,0,1,13067.0,1570,5,24,0,0,0,17,19,0,10
6,2,1,1,9103.0,460,5,15,0,3,1,4,12,55,35
4,3,0,1,14151.0,1630,5,24,0,1,0,20,23,25,35
4,2,1,2,11538.0,750,3,27,0,2,0,6,18,20,50
3,2,1,2,8146.0,765,3,9,0,2,0,8,21,35,20
1,3,0,1,6117.0,580,5,6,0,1,1,19,4,0,40
4,2,1,1,17024.0,1570,3,3,0,3,0,2,4,15,25
4,0,5,1,22270.0,1055,3,1,0,0,0,14,7,5,40
4,3,0,1,12692.0,1480,6,9,1,1,0,20,21,25,5
10,3,0,1,8610.0,790,6,12,1,2,0,7,20,10,20
6,2,1,1,6723.0,920,6,24,1,2,0,7,22,10,30
10,0,2,0,4878.0,155,5,12,0,0,2,17,19,0,35
4,0,5,1,16736.0,665,3,6,0,1,0,20,7,35,40
4,3,0,1,11134.0,1160,3,24,0,0,0,13,9,55,15
3,0,2,0,3943.0,170,5,3,0,3,2,4,6,0,50
6,2,1,1,13587.0,720,6,12,1,2,0,9,21,0,0
4,2,1,2,16914.0,1380,3,6,0,3,0,5,4,25,25
8,4,3,0,1965.0,90,5,18,0,3,2,22,0,45,15
6,2,1,1,8073.0,480,5,9,0,0,1,13,21,0,0
3,0,2,0,3943.0,170,6,3,1,0,2,13,15,0,50
3,3,0,1,5170.0,290,5,12,0,0,2,15,20,15,5
2,0,2,0,3398.0,170,5,15,0,2,2,11,14,40,30
0,3,0,0,4409.0,155,4,18,0,2,2,10,12,20,55
4,0,2,0,8541.0,180,6,21,1,0,2,17,20,45,45
3,0,5,0,4777.0,170,3,21,0,3,2,4,6,0,50
8,3,0,0,3847.0,140,3,18,0,3,2,22,0,20,40
4,3,0,1,7064.0,1025,4,1,0,1,0,18,12,55,0
10,0,2,0,4668.0,170,5,27,0,3,2,21,23,0,50
8,4,3,0,1965.0,85,3,18,0,3,2,22,0,45,10
4,3,0,1,14781.0,590,5,21,0,2,1,6,16,30,20
3,4,3,0,4049.0,90,6,15,1,2,2,9,10,10,40
4,3,0,1,13584.0,800,5,18,0,1,0,18,8,55,15
4,2,1,1,12373.0,940,5,18,0,1,0,20,12,55,35
4,2,1,1,16079.0,1620,5,27,0,0,0,16,19,0,0
4,0,2,0,7229.0,180,5,24,0,2,2,8,11,20,20
4,0,5,1,17471.0,1435,3,6,0,3,0,21,21,25,20
4,3,0,1,14781.0,590,5,12,0,2,1,6,16,30,20
4,3,0,1,14571.0,800,6,9,1,2,0,6,19,30,50
6,2,1,1,10197.0,525,5,18,0,3,1,3,12,50,35
8,2,1,1,5975.0,295,6,1,1,0,2,17,22,55,50
6,2,1,1,8535.0,465,4,9,0,0,1,17,1,45,30
6,2,1,1,12537.0,665,3,27,0,2,0,9,21,55,0
1,3,0,0,4145.0,155,5,24,0,1,2,20,23,45,20
3,4,3,0,4049.0,90,3,15,0,2,2,9,10,10,40
0,3,0,1,5192.0,720,5,9,0,3,0,22,10,40,40
1,0,2,0,6121.0,170,5,9,0,3,2,21,23,5,55
1,2,1,1,8669.0,925,6,24,1,3,0,3,19,50,15
6,2,1,1,8476.0,795,5,18,0,2,0,6,19,0,15
8,4,3,0,2647.0,90,6,21,1,3,2,5,7,45,15
4,2,1,1,14714.0,1325,6,6,1,1,0,20,19,55,0
1,2,1,1,10566.0,705,3,6,0,1,0,20,8,30,15
4,2,1,1,10262.0,450,6,15,1,2,1,11,19,30,0
6,2,1,1,8098.0,935,3,21,0,2,0,10,1,0,35
6,2,1,1,6883.0,660,3,27,0,2,0,10,21,0,0
6,2,1,1,16108.0,555,6,15,1,2,1,10,19,0,15
8,3,0,0,4413.0,150,3,18,0,0,2,17,19,15,45
4,2,1,2,10919.0,1320,6,1,1,0,0,14,12,35,35
3,3,0,0,4804.0,160,5,9,0,3,2,21,0,25,5
4,3,0,1,10539.0,870,6,6,1,1,0,20,10,25,55
3,0,5,0,4377.0,170,3,9,0,3,2,22,1,20,10
1,0,2,0,6961.0,165,6,6,1,2,2,6,8,10,55
6,2,1,1,7408.0,480,5,27,0,0,1,13,21,0,0
3,0,2,0,4823.0,175,5,9,0,1,2,18,21,55,50
3,3,0,0,5198.0,155,3,21,0,0,2,14,16,20,55
4,2,1,1,10262.0,1530,6,1,1,0,0,17,19,30,0
10,0,2,0,5613.0,155,4,27,0,0,2,17,19,0,35
4,2,1,1,10262.0,450,6,12,1,1,1,20,4,55,25
3,4,3,0,5755.0,90,5,3,0,2,2,9,10,10,40
10,1,4,0,3687.0,135,5,21,0,2,2,7,9,5,20
4,4,3,0,5678.0,90,6,3,1,1,2,19,21,35,5
6,2,1,1,13542.0,440,3,21,0,1,1,18,1,15,35
4,2,1,1,12347.0,1415,3,21,0,1,0,19,18,15,50
4,3,0,1,12384.0,575,5,21,0,2,1,9,19,35,10
4,2,1,2,10909.0,1375,4,9,0,3,0,5,4,30,25
3,0,2,0,4823.0,180,6,3,1,0,2,16,19,55,55
3,2,1,1,6069.0,300,6,12,1,0,2,16,21,0,0
4,2,1,1,12898.0,1620,5,21,0,0,0,16,19,0,0
3,3,0,0,4804.0,155,6,15,1,3,2,4,7,40,15
4,3,0,1,10031.0,1220,3,24,0,2,0,8,4,25,45
3,2,1,1,6442.0,895,6,9,1,2,0,7,22,35,30
1,2,1,2,9653.0,1180,5,21,0,0,0,12,7,0,40
10,3,0,1,8610.0,1640,6,9,1,0,0,17,20,0,20
4,2,1,1,14714.0,300,6,12,1,0,2,14,19,0,0
1,0,5,1,12599.0,1405,3,1,0,3,0,0,23,30,55
6,2,1,1,9103.0,845,5,9,0,3,0,4,19,55,0
4,2,1,1,12898.0,335,5,21,0,3,1,22,4,50,25
8,4,3,0,2647.0,90,6,6,1,3,2,5,7,45,15
4,4,3,0,5678.0,85,3,3,0,2,2,7,8,10,35
4,2,1,1,12373.0,1040,5,18,0,1,0,19,12,15,35
8,3,0,0,3847.0,150,3,27,0,0,2,17,19,15,45
4,3,0,1,14151.0,1500,5,21,0,0,0,17,18,0,0
4,2,1,1,13843.0,1225,3,6,0,2,0,8,4,0,25
4,0,2,0,7229.0,175,5,18,0,0,2,15,18,15,10
4,4,3,0,4995.0,85,6,18,1,3,2,2,4,55,20
4,2,1,1,10262.0,450,6,6,1,1,1,20,4,55,25
4,2,1,2,13029.0,1375,5,9,0,3,0,5,4,30,25
4,2,1,1,14053.0,550,3,9,0,1,1,19,4,15,25
4,0,5,1,26890.0,885,3,1,0,0,0,16,7,55,40
8,3,0,0,3841.0,150,4,1,0,0,2,17,19,10,40
1,0,5,1,11003.0,745,3,1,0,2,0,10,22,30,55
10,0,2,0,5403.0,170,4,9,0,2,2,11,14,30,20
6,2,1,1,15342.0,650,3,3,0,2,0,8,18,0,50
1,3,0,2,12224.0,1035,6,12,1,1,0,20,13,30,45
3,1,4,0,6297.0,140,3,15,0,1,2,19,21,35,55
8,3,0,1,8844.0,330,5,1,0,0,1,15,21,55,25
6,2,1,1,13377.0,690,6,1,1,0,0,14,1,0,30
2,0,5,0,5706.0,175,3,9,0,1,2,20,23,55,50
1,2,1,1,8372.0,640,6,12,1,3,0,21,7,0,40
3,2,1,1,6526.0,860,5,27,0,2,0,6,21,40,0
3,0,2,0,4823.0,170,6,1,1,0,2,16,19,55,45
3,4,3,0,3175.0,90,6,24,1,0,2,16,18,55,25
6,2,1,1,10407.0,600,5,6,0,2,1,9,19,0,0
3,0,2,0,4423.0,170,4,18,0,3,2,4,6,0,50
10,3,0,1,9555.0,1640,5,9,0,0,0,17,20,0,20
4,3,0,1,12681.0,1430,4,1,0,0,0,16,16,30,20
4,3,0,1,13059.0,875,6,6,1,0,0,14,4,5,40
4,3,0,1,8586.0,1055,5,9,0,0,0,16,10,30,5
2,0,2,0,3419.0,165,4,6,0,1,2,20,23,55,40
8,3,0,0,3873.0,150,6,3,1,0,2,17,19,10,40
1,3,0,1,10203.0,625,6,6,1,2,0,10,20,0,25
4,2,1,2,13029.0,535,5,27,0,1,1,19,4,30,25
4,3,0,1,10844.0,365,5,15,0,0,1,16,22,30,35
4,3,0,1,11134.0,795,3,24,0,1,0,18,8,55,10
10,3,0,1,8610.0,1350,6,12,1,1,0,20,18,20,50
3,3,0,0,4174.0,155,4,15,0,1,2,20,22,20,55
4,0,5,1,11087.0,1530,3,9,0,2,0,8,9,0,30
8,0,2,0,3971.0,175,6,18,1,3,2,21,0,10,5
4,2,1,1,17531.0,715,4,9,0,2,0,7,19,5,0
8,0,2,0,3573.0,160,6,6,1,3,2,5,8,55,35
1,3,0,1,8366.0,1350,5,1,0,2,0,9,7,25,55
1,3,0,0,13885.0,150,3,3,0,0,2,14,16,15,45
6,2,1,2,18485.0,460,6,9,1,0,1,17,1,50,30
0,3,0,0,4409.0,150,4,27,0,1,2,19,22,55,25
10,3,0,1,8085.0,1625,5,1,0,1,0,20,23,20,25
6,2,1,1,13377.0,480,6,6,1,0,1,17,1,30,30
1,2,1,2,13538.0,1100,5,21,0,0,0,13,7,20,40
6,2,1,1,15147.0,395,3,6,0,1,1,19,1,0,35
4,0,2,0,4030.0,175,5,27,0,2,2,11,14,10,5
6,2,1,1,14848.0,675,6,6,1,2,0,8,19,0,15
4,0,5,1,13555.0,565,3,18,0,3,1,22,8,50,15
1,2,1,2,10975.0,1580,5,18,0,2,0,7,9,5,25
4,2,1,2,13029.0,1615,5,21,0,2,0,9,12,40,35
4,3,0,1,9663.0,1495,5,12,0,2,0,8,9,25,20
4,4,3,0,4050.0,90,6,1,1,2,2,10,11,20,50
4,2,1,1,14714.0,655,6,3,1,0,0,17,4,30,25
1,0,5,2,11213.0,655,3,1,0,2,0,10,21,30,25
4,0,2,0,4544.0,165,4,9,0,2,2,6,8,0,45
8,3,0,0,3873.0,145,6,15,1,2,2,9,11,0,25
6,2,1,1,12537.0,480,4,9,0,0,1,13,21,0,0
4,3,0,1,13067.0,575,5,6,0,2,1,9,19,35,10
1,0,5,1,8714.0,330,3,15,0,2,1,6,12,45,15
4,2,1,2,13376.0,1320,6,3,1,0,0,14,12,35,35
8,1,4,0,3597.0,135,6,27,1,2,2,8,10,20,35
6,2,1,1,7670.0,760,5,18,0,0,0,12,1,50,30
1,3,0,2,14410.0,2245,3,24,0,2,0,9,23,50,15
1,2,1,1,7480.0,1420,5,15,0,2,0,9,9,45,25
4,3,0,1,13584.0,1335,5,9,0,1,0,20,18,0,15
4,0,5,1,25735.0,1050,3,1,0,0,0,16,10,55,25
4,0,2,0,4544.0,180,4,1,0,0,2,17,20,45,45
6,2,1,1,8099.0,600,5,21,0,2,1,9,19,15,15
4,3,0,1,10844.0,730,5,15,0,0,0,16,4,30,40
4,2,1,1,12557.0,550,3,21,0,1,1,19,4,15,25
4,2,1,0,9564.0,195,5,9,0,2,2,11,14,0,15
4,0,5,1,13817.0,725,3,12,0,3,0,21,9,25,30
4,3,0,1,12384.0,575,5,18,0,2,1,9,19,35,10
